id,name,price,product_categories,search_terms,features,short_description,detailed_description,is_available,view_count,added_date,buy_count,discount,rating,stock_count,image_url,specs
57ad9326-4647-4358-92fe-2cc49840aba2,Microsoft Xbox Series S,283.24,['Consoles'],"['Consoles', 'Microsoft Xbox Series S', 'Home', 'Console']","['4K video', 'Noise cancelling', 'Thunderbolt 4', 'USB-C charging', 'Bluetooth 5.2']",Microsoft Xbox Series S —,"Microsoft Xbox Series S is a consoles designed for everyday users. It features 4K video, Noise cancelling, Thunderbolt 4 and ample storage. With a rating of 3.3/5, it balances performance and value.",True,11217,2020-10-25,276,11.0,3.3,260,https://via.placeholder.com/600x400?text=Microsoft+Xbox+Series+S,"{'Type': 'Home Console', 'Max Resolution': '4K'}"
f78a7eb8-28e7-4193-bae5-27e816122983,Sennheiser HD 6,459.9,['Audio'],"['In-ear', 'Sennheiser HD 6', 'Audio']","['OLED display', 'Noise cancelling', 'USB-C charging', 'High refresh rate', 'Adaptive sync', 'Optical zoom', '4K video']",Sennheiser HD 6 —,"Sennheiser HD 6 is a audio designed for everyday users. It features OLED display, Noise cancelling, USB-C charging and ample storage. With a rating of 4.5/5, it balances performance and value.",True,4408,2023-08-12,113,0.0,4.5,105,https://via.placeholder.com/600x400?text=Sennheiser+HD+6,"{'Type': 'In-ear', 'NoiseCancelling': 'No'}"
353af61c-4458-4a0b-bf20-0586e7a054cd,Corsair Vengeance 6,850.8,['PC Parts'],"['SSD', 'Corsair Vengeance 6', 'PC Parts']","['Optical zoom', 'OLED display', 'IP68 water resistance']",Corsair Vengeance 6 —,"Corsair Vengeance 6 is a pc parts designed for content creators. It features Optical zoom, OLED display, IP68 water resistance and ample storage. With a rating of 4.8/5, it balances performance and value.",True,2256,2022-12-08,145,13.0,4.8,117,https://via.placeholder.com/600x400?text=Corsair+Vengeance+6,{'Type': 'SSD'}
84cf62d2-dc1f-4597-a062-27120df22a7f,SteelSeries Apex 6,338.1,['Peripherals'],"['Wireless', 'Keyboard', 'SteelSeries Apex 6', 'Peripherals']","['Bluetooth 5.2', 'Backlit keyboard', 'USB-C charging', 'IP68 water resistance', 'Wi-Fi 6', '4K video', 'Low-latency mode']",SteelSeries Apex 6 —,"SteelSeries Apex 6 is a peripherals designed for gamers. It features Bluetooth 5.2, Backlit keyboard, USB-C charging and ample storage. With a rating of 3.9/5, it balances performance and value.",True,41055,2025-04-04,420,0.0,3.9,21,https://via.placeholder.com/600x400?text=SteelSeries+Apex+6,"{'Type': 'Keyboard', 'Connection': 'Wireless'}"
fd923f06-5132-4410-a1da-613165292329,Bose QuietComfort 6,116.94,['Audio'],"['Bose QuietComfort 6', 'Audio', 'Over-ear']","['OLED display', 'IP68 water resistance', '4K video', 'Adaptive sync', 'Low-latency mode', 'Noise cancelling']",Bose QuietComfort 6 —,"Bose QuietComfort 6 is a audio designed for everyday users. It features OLED display, IP68 water resistance, 4K video and ample storage. With a rating of 3.3/5, it balances performance and value.",False,66115,2023-05-12,614,9.0,3.3,0,https://via.placeholder.com/600x400?text=Bose+QuietComfort+6,"{'Type': 'Over-ear', 'NoiseCancelling': 'No'}"
134b270d-f885-4ddb-ba5a-b8df2ecc8794,Microsoft Xbox Series X,478.29,['Consoles'],"['Microsoft Xbox Series X', 'Consoles', 'Home', 'Console']","['Optical zoom', 'HDR10', 'Backlit keyboard', 'Wi-Fi 6']",Microsoft Xbox Series X —,"Microsoft Xbox Series X is a consoles designed for content creators. It features Optical zoom, HDR10, Backlit keyboard and ample storage. With a rating of 4.3/5, it balances performance and value.",True,25335,2022-10-07,660,20.0,4.3,3,https://via.placeholder.com/600x400?text=Microsoft+Xbox+Series+X,"{'Type': 'Home Console', 'Max Resolution': '4K'}"
cc19858d-d1c3-49f6-bd6a-9d0b5149a4cd,Dell XPS 16,1411.75,['Laptops'],"['Laptops', 'Dell XPS 16', '512GB', '4090', '15.6""', 'RTX', '64GB', 'Ryzen']","['USB-C charging', 'Backlit keyboard', 'Fast charging', '4K video', 'High refresh rate', 'HDR10']",Dell XPS 16 — Ryzen 9 64GB 512GB,"Dell XPS 16 is a laptops designed for content creators. It features USB-C charging, Backlit keyboard, Fast charging and 512GB. With a rating of 3.6/5, it balances performance and value.",True,7006,2020-10-15,339,8.0,3.6,14,https://via.placeholder.com/600x400?text=Dell+XPS+16,"{'CPU': 'Ryzen 9', 'RAM': '64GB', 'Storage': '512GB', 'GPU': 'RTX 4090', 'Screen': '15.6""'}"
0b2c8224-1066-428e-9b87-5f01f6943cf9,Sony WH-1000XM8,337.7,['Audio'],"['Sony WH-1000XM8', 'Wireless', 'Audio', 'Yes']","['Optical zoom', 'Bluetooth 5.2', '4K video', 'IP68 water resistance', 'Fast charging']",Sony WH-1000XM8 —,"Sony WH-1000XM8 is a audio designed for professionals. It features Optical zoom, Bluetooth 5.2, 4K video and ample storage. With a rating of 3.4/5, it balances performance and value.",False,15372,2021-07-11,840,16.0,3.4,0,https://via.placeholder.com/600x400?text=Sony+WH-1000XM8,"{'Type': 'Wireless', 'NoiseCancelling': 'Yes'}"
254a65c8-ed96-4871-84fc-a8401ffba7d4,Dell Alienware 13,1126.61,['Monitors'],"['120Hz', 'Dell Alienware 13', 'Monitors', '3840x2160']","['Optical zoom', 'Low-latency mode', 'Backlit keyboard', 'Thunderbolt 4', 'Fast charging']",Dell Alienware 13 —,"Dell Alienware 13 is a monitors designed for gamers. It features Optical zoom, Low-latency mode, Backlit keyboard and ample storage. With a rating of 4.2/5, it balances performance and value.",True,45936,2024-07-26,736,29.0,4.2,84,https://via.placeholder.com/600x400?text=Dell+Alienware+13,"{'Size': '27', 'Resolution': '3840x2160', 'RefreshRate': '120Hz'}"
4fc96de4-89ba-4765-ad83-10fd5fcf40a7,Apple Apple Watch Series 4,685.53,['Wearables'],"['82h', 'Proprietary', 'Wearables', 'Apple Apple Watch Series 4']","['Backlit keyboard', 'Optical zoom', 'Adaptive sync', '4K video']",Apple Apple Watch Series 4 —,"Apple Apple Watch Series 4 is a wearables designed for travelers. It features Backlit keyboard, Optical zoom, Adaptive sync and ample storage. With a rating of 3.9/5, it balances performance and value.",True,12847,2023-05-13,210,12.0,3.9,39,https://via.placeholder.com/600x400?text=Apple+Apple+Watch+Series+4,"{'OS': 'Proprietary', 'Battery': '82h'}"
8fdbf56c-9d71-4af3-8b6f-e2a26e2305ca,Panasonic Lumix GH1,971.52,['Cameras'],"['Panasonic Lumix GH1', '24-70mm', 'Full-frame', 'kit', 'Cameras']","['HDR10', 'Wi-Fi 6', 'Low-latency mode', 'Adaptive sync']",Panasonic Lumix GH1 —,"Panasonic Lumix GH1 is a cameras designed for content creators. It features HDR10, Wi-Fi 6, Low-latency mode and 26. With a rating of 3.8/5, it balances performance and value.",True,19812,2021-09-27,257,0.0,3.8,102,https://via.placeholder.com/600x400?text=Panasonic+Lumix+GH1,"{'Sensor': 'Full-frame', 'MP': 26, 'Lens': '24-70mm kit'}"
56f21d52-2df0-487f-9bba-f16552c1a6b2,Corsair Vengeance 1,2168.65,['PC Parts'],"['Corsair Vengeance 1', 'GPU', 'PC Parts']","['OLED display', 'Fast charging', 'Wi-Fi 6']",Corsair Vengeance 1 —,"Corsair Vengeance 1 is a pc parts designed for gamers. It features OLED display, Fast charging, Wi-Fi 6 and ample storage. With a rating of 4.8/5, it balances performance and value.",True,18003,2023-04-21,163,25.0,4.8,49,https://via.placeholder.com/600x400?text=Corsair+Vengeance+1,{'Type': 'GPU'}
16b24a80-56de-47d3-82a3-a5ab1648f90d,Garmin Forerunner 11,171.05,['Wearables'],"['55h', 'Wearables', 'watchOS', 'Garmin Forerunner 11']","['Bluetooth 5.2', 'Thunderbolt 4', 'HDR10', 'High refresh rate']",Garmin Forerunner 11 —,"Garmin Forerunner 11 is a wearables designed for everyday users. It features Bluetooth 5.2, Thunderbolt 4, HDR10 and ample storage. With a rating of 3.4/5, it balances performance and value.",True,63417,2020-11-06,568,5.0,3.4,12,https://via.placeholder.com/600x400?text=Garmin+Forerunner+11,"{'OS': 'watchOS', 'Battery': '55h'}"
04fc1040-920c-4ccd-8d71-f52d99b651da,Razer DeathAdder V2,104.23,['Peripherals'],"['Mouse', 'Peripherals', 'Wired', 'Razer DeathAdder V2']","['Fast charging', 'HDR10', 'Adaptive sync']",Razer DeathAdder V2 —,"Razer DeathAdder V2 is a peripherals designed for gamers. It features Fast charging, HDR10, Adaptive sync and ample storage. With a rating of 4.8/5, it balances performance and value.",False,21970,2023-12-29,342,10.0,4.8,0,https://via.placeholder.com/600x400?text=Razer+DeathAdder+V2,"{'Type': 'Mouse', 'Connection': 'Wired'}"
af2234b3-0861-4c47-8351-f6a291ae3136,Bose QuietComfort 1,430.16,['Audio'],"['Over-ear', 'Bose QuietComfort 1', 'Audio', 'Yes']","['HDR10', 'Wi-Fi 6', 'USB-C charging', 'Bluetooth 5.2', 'Backlit keyboard']",Bose QuietComfort 1 —,"Bose QuietComfort 1 is a audio designed for everyday users. It features HDR10, Wi-Fi 6, USB-C charging and ample storage. With a rating of 3.4/5, it balances performance and value.",True,25821,2021-03-18,363,18.0,3.4,86,https://via.placeholder.com/600x400?text=Bose+QuietComfort+1,"{'Type': 'Over-ear', 'NoiseCancelling': 'Yes'}"
c2f70ade-01d4-4aea-8d92-489783b86372,LG UltraFine 16,839.52,['Monitors'],"['LG UltraFine 16', 'Monitors', '3840x2160', '60Hz']","['Optical zoom', 'OLED display', 'Fast charging']",LG UltraFine 16 —,"LG UltraFine 16 is a monitors designed for gamers. It features Optical zoom, OLED display, Fast charging and ample storage. With a rating of 4.7/5, it balances performance and value.",True,596,2020-11-20,1,0.0,4.7,88,https://via.placeholder.com/600x400?text=LG+UltraFine+16,"{'Size': '24', 'Resolution': '3840x2160', 'RefreshRate': '60Hz'}"
a8c417ed-33d4-4328-87c4-8acadd2bfe06,Fitbit Versa 3,607.43,['Wearables'],"['Fitbit Versa 3', '41h', 'Wearables', 'watchOS']","['USB-C charging', 'Backlit keyboard', 'IP68 water resistance', 'Wi-Fi 6', 'High refresh rate']",Fitbit Versa 3 —,"Fitbit Versa 3 is a wearables designed for travelers. It features USB-C charging, Backlit keyboard, IP68 water resistance and ample storage. With a rating of 3.8/5, it balances performance and value.",True,4478,2025-01-31,60,22.0,3.8,186,https://via.placeholder.com/600x400?text=Fitbit+Versa+3,"{'OS': 'watchOS', 'Battery': '41h'}"
227958c6-a75e-4c97-990e-1e8909120937,Samsung Odyssey 17,914.04,['Monitors'],"['Monitors', '60Hz', 'Samsung Odyssey 17', '1920x1080']","['Fast charging', 'IP68 water resistance', 'Adaptive sync', 'Thunderbolt 4', '4K video']",Samsung Odyssey 17 —,"Samsung Odyssey 17 is a monitors designed for professionals. It features Fast charging, IP68 water resistance, Adaptive sync and ample storage. With a rating of 3.4/5, it balances performance and value.",True,3396,2024-09-24,32,0.0,3.4,113,https://via.placeholder.com/600x400?text=Samsung+Odyssey+17,"{'Size': '24', 'Resolution': '1920x1080', 'RefreshRate': '60Hz'}"
bf6c83ac-9b83-4778-948f-758ac484ddc1,MSI MEG Motherboard,2823.07,['PC Parts'],"['PSU', '450W', 'MSI MEG Motherboard', 'PC Parts']","['USB-C charging', 'Adaptive sync', 'Optical zoom']",MSI MEG Motherboard —,"MSI MEG Motherboard is a pc parts designed for professionals. It features USB-C charging, Adaptive sync, Optical zoom and ample storage. With a rating of 3.9/5, it balances performance and value.",True,47337,2025-08-30,478,0.0,3.9,32,https://via.placeholder.com/600x400?text=MSI+MEG+Motherboard,"{'Type': 'PSU', 'Watt': '450W'}"
dc1798b8-966d-4025-8fbe-642af3019883,Apple AirPods Pro 10,583.41,['Audio'],"['Apple AirPods Pro 10', 'Wireless', 'Audio']","['Thunderbolt 4', 'Bluetooth 5.2', 'USB-C charging', 'Backlit keyboard', 'OLED display']",Apple AirPods Pro 10 —,"Apple AirPods Pro 10 is a audio designed for travelers. It features Thunderbolt 4, Bluetooth 5.2, USB-C charging and ample storage. With a rating of 3.5/5, it balances performance and value.",True,31649,2020-10-17,432,34.0,3.5,35,https://via.placeholder.com/600x400?text=Apple+AirPods+Pro+10,"{'Type': 'Wireless', 'NoiseCancelling': 'No'}"
f2451ae1-6607-45be-ad51-26c5101b7b4b,Samsung Galaxy Watch 11,538.92,['Wearables'],"['54h', 'Samsung Galaxy Watch 11', 'Wearables', 'watchOS']","['HDR10', 'Low-latency mode', 'Fast charging', 'Backlit keyboard']",Samsung Galaxy Watch 11 —,"Samsung Galaxy Watch 11 is a wearables designed for professionals. It features HDR10, Low-latency mode, Fast charging and ample storage. With a rating of 4.8/5, it balances performance and value.",False,7787,2025-08-06,259,24.0,4.8,0,https://via.placeholder.com/600x400?text=Samsung+Galaxy+Watch+11,"{'OS': 'watchOS', 'Battery': '54h'}"
7702543a-4dbd-45b1-8ee9-53bd3902e521,Apple Apple Watch Series 3,746.63,['Wearables'],"['Apple Apple Watch Series 3', '81h', 'Wearables', 'watchOS']","['Adaptive sync', 'Wi-Fi 6', 'Backlit keyboard', 'Fast charging', 'Noise cancelling', 'HDR10']",Apple Apple Watch Series 3 —,"Apple Apple Watch Series 3 is a wearables designed for gamers. It features Adaptive sync, Wi-Fi 6, Backlit keyboard and ample storage. With a rating of 4.3/5, it balances performance and value.",True,1605,2021-06-17,15,3.0,4.3,183,https://via.placeholder.com/600x400?text=Apple+Apple+Watch+Series+3,"{'OS': 'watchOS', 'Battery': '81h'}"
4922d376-0e13-4002-a340-4c3a6ab343ec,Asus ROG Strix 8,2103.7,['Laptops'],"['Laptops', '16""', 'Integrated', 'Asus ROG Strix 8', '2048GB', '8GB']","['Backlit keyboard', 'Adaptive sync', 'Thunderbolt 4']",Asus ROG Strix 8 — M3 8GB 2048GB,"Asus ROG Strix 8 is a laptops designed for gamers. It features Backlit keyboard, Adaptive sync, Thunderbolt 4 and 2048GB. With a rating of 4.0/5, it balances performance and value.",False,17202,2023-10-28,655,0.0,4.0,0,https://via.placeholder.com/600x400?text=Asus+ROG+Strix+8,"{'CPU': 'M3', 'RAM': '8GB', 'Storage': '2048GB', 'GPU': 'Integrated', 'Screen': '16""'}"
12394068-64ad-4375-a3c3-b2f434fb8496,LG UltraFine 17,411.85,['Monitors'],"['240Hz', 'Monitors', '3440x1440', 'LG UltraFine 17']","['Backlit keyboard', 'Thunderbolt 4', 'IP68 water resistance', '4K video', 'Adaptive sync', 'Bluetooth 5.2']",LG UltraFine 17 —,"LG UltraFine 17 is a monitors designed for travelers. It features Backlit keyboard, Thunderbolt 4, IP68 water resistance and ample storage. With a rating of 4.3/5, it balances performance and value.",True,14723,2021-02-17,149,1.0,4.3,30,https://via.placeholder.com/600x400?text=LG+UltraFine+17,"{'Size': '27', 'Resolution': '3440x1440', 'RefreshRate': '240Hz'}"
68592f81-6007-4126-9813-5b7c7e256558,SteelSeries Rival 9,135.94,['Peripherals'],"['Wired', 'Keyboard', 'SteelSeries Rival 9', 'Peripherals']","['Adaptive sync', 'Bluetooth 5.2', 'OLED display', 'Wi-Fi 6', 'High refresh rate', 'USB-C charging']",SteelSeries Rival 9 —,"SteelSeries Rival 9 is a peripherals designed for gamers. It features Adaptive sync, Bluetooth 5.2, OLED display and ample storage. With a rating of 4.7/5, it balances performance and value.",True,1789,2024-04-03,15,3.0,4.7,82,https://via.placeholder.com/600x400?text=SteelSeries+Rival+9,"{'Type': 'Keyboard', 'Connection': 'Wired'}"
909927c1-58c4-4497-9e7f-83dcdafd5167,SteelSeries Rival 1,63.55,['Peripherals'],"['Mouse', 'Wireless', 'SteelSeries Rival 1', 'Peripherals']","['Fast charging', 'High refresh rate', 'Low-latency mode']",SteelSeries Rival 1 —,"SteelSeries Rival 1 is a peripherals designed for travelers. It features Fast charging, High refresh rate, Low-latency mode and ample storage. With a rating of 4.4/5, it balances performance and value.",True,20583,2025-09-26,356,0.0,4.4,112,https://via.placeholder.com/600x400?text=SteelSeries+Rival+1,"{'Type': 'Mouse', 'Connection': 'Wireless'}"
149b3b94-e304-46e1-8e07-64c1ef896ba6,Razer DeathAdder V2,279.93,['Peripherals'],"['Mouse', 'Wireless', 'Peripherals', 'Razer DeathAdder V2']","['Thunderbolt 4', 'High refresh rate', 'IP68 water resistance', 'OLED display', 'USB-C charging', 'Backlit keyboard', 'HDR10']",Razer DeathAdder V2 —,"Razer DeathAdder V2 is a peripherals designed for content creators. It features Thunderbolt 4, High refresh rate, IP68 water resistance and ample storage. With a rating of 3.9/5, it balances performance and value.",False,33201,2022-10-01,325,5.0,3.9,0,https://via.placeholder.com/600x400?text=Razer+DeathAdder+V2,"{'Type': 'Mouse', 'Connection': 'Wireless'}"
b82d1790-ec1e-4f35-bb91-8483443a84d8,Fujifilm X-T1,4087.09,['Cameras'],"['Fujifilm X-T1', 'APS-C', '18-55mm', 'kit', 'Cameras']","['High refresh rate', 'Thunderbolt 4', 'Wi-Fi 6', 'Low-latency mode']",Fujifilm X-T1 —,"Fujifilm X-T1 is a cameras designed for professionals. It features High refresh rate, Thunderbolt 4, Wi-Fi 6 and 26. With a rating of 4.5/5, it balances performance and value.",True,23407,2023-12-05,832,21.0,4.5,76,https://via.placeholder.com/600x400?text=Fujifilm+X-T1,"{'Sensor': 'APS-C', 'MP': 26, 'Lens': '18-55mm kit'}"
16bde3f9-258a-4223-8ca2-2c0dd0fa70fc,Dell Inspiron 4,1728.99,['Laptops'],"['Laptops', 'Integrated', '8GB', 'Dell Inspiron 4', '1024GB', '14""']","['USB-C charging', 'Noise cancelling', 'IP68 water resistance']",Dell Inspiron 4 — M3 8GB 1024GB,"Dell Inspiron 4 is a laptops designed for professionals. It features USB-C charging, Noise cancelling, IP68 water resistance and 1024GB. With a rating of 4.8/5, it balances performance and value.",True,27700,2023-07-15,292,0.0,4.8,135,https://via.placeholder.com/600x400?text=Dell+Inspiron+4,"{'CPU': 'M3', 'RAM': '8GB', 'Storage': '1024GB', 'GPU': 'Integrated', 'Screen': '14""'}"
5fdfc85c-3032-422b-8400-ad618dfd66ce,Sony Xperia 2,1518.46,['Smartphones'],"['512GB', 'Exynos', 'Smartphones', '8GB', '6.1""', 'Sony Xperia 2']","['Thunderbolt 4', 'Optical zoom', 'Noise cancelling', 'Bluetooth 5.2', 'High refresh rate']",Sony Xperia 2 — Exynos 1 8GB 512GB,"Sony Xperia 2 is a smartphones designed for travelers. It features Thunderbolt 4, Optical zoom, Noise cancelling and 512GB. With a rating of 4.4/5, it balances performance and value.",True,54644,2022-06-04,461,8.0,4.4,99,https://via.placeholder.com/600x400?text=Sony+Xperia+2,"{'SoC': 'Exynos 1', 'RAM': '8GB', 'Storage': '512GB', 'Display': '6.1""'}"
df03a6fd-beb0-404b-afec-27dc6c6d823b,Garmin Fenix 4,560.22,['Wearables'],"['82h', 'Wearables', 'Proprietary', 'Garmin Fenix 4']","['4K video', 'Noise cancelling', 'Backlit keyboard', 'OLED display']",Garmin Fenix 4 —,"Garmin Fenix 4 is a wearables designed for travelers. It features 4K video, Noise cancelling, Backlit keyboard and ample storage. With a rating of 3.5/5, it balances performance and value.",True,41786,2020-11-25,803,28.0,3.5,170,https://via.placeholder.com/600x400?text=Garmin+Fenix+4,"{'OS': 'Proprietary', 'Battery': '82h'}"
bd01ec93-75aa-4a29-8b44-15403d10bc29,Sony Xperia 5,981.43,['Smartphones'],"['256GB', 'Smartphones', 'Gen', 'Sony Xperia 5', 'Snapdragon', '12GB', '6.1""']","['HDR10', 'Fast charging', 'Thunderbolt 4', 'OLED display']",Sony Xperia 5 — Snapdragon 8 Gen 1 12GB 256GB,"Sony Xperia 5 is a smartphones designed for professionals. It features HDR10, Fast charging, Thunderbolt 4 and 256GB. With a rating of 4.2/5, it balances performance and value.",True,59670,2024-04-20,741,12.0,4.2,6,https://via.placeholder.com/600x400?text=Sony+Xperia+5,"{'SoC': 'Snapdragon 8 Gen 1', 'RAM': '12GB', 'Storage': '256GB', 'Display': '6.1""'}"
1197e9dc-b8d6-45aa-b805-04fdac89ead2,Asus TUF Gaming 3,1288.9,['Laptops'],"['Laptops', 'Asus TUF Gaming 3', '4080', 'RTX', '32GB', '1024GB', '14""']","['High refresh rate', 'Backlit keyboard', 'Wi-Fi 6', 'Thunderbolt 4', 'HDR10']",Asus TUF Gaming 3 — i5 32GB 1024GB,"Asus TUF Gaming 3 is a laptops designed for gamers. It features High refresh rate, Backlit keyboard, Wi-Fi 6 and 1024GB. With a rating of 4.7/5, it balances performance and value.",True,22637,2023-02-08,226,0.0,4.7,104,https://via.placeholder.com/600x400?text=Asus+TUF+Gaming+3,"{'CPU': 'i5', 'RAM': '32GB', 'Storage': '1024GB', 'GPU': 'RTX 4080', 'Screen': '14""'}"
3f2cbfe3-0d54-41e7-b8ff-3d89fd7ac3c4,Bose QuietComfort 3,314.72,['Audio'],"['Bose QuietComfort 3', 'Wireless', 'Audio']","['High refresh rate', 'Noise cancelling', 'Backlit keyboard', 'USB-C charging', 'HDR10', '4K video', 'Wi-Fi 6']",Bose QuietComfort 3 —,"Bose QuietComfort 3 is a audio designed for professionals. It features High refresh rate, Noise cancelling, Backlit keyboard and ample storage. With a rating of 3.3/5, it balances performance and value.",True,20128,2024-11-07,281,12.0,3.3,89,https://via.placeholder.com/600x400?text=Bose+QuietComfort+3,"{'Type': 'Wireless', 'NoiseCancelling': 'No'}"
d49c2ce7-7e94-4cfb-9329-9e730f5bf0ae,Razer Blade 13,1704.59,['Laptops'],"['Laptops', '4080', '13.3""', 'RTX', 'Razer Blade 13', '64GB', '1024GB']","['Wi-Fi 6', 'USB-C charging', 'Thunderbolt 4', 'Noise cancelling', 'Backlit keyboard', '4K video']",Razer Blade 13 — i5 64GB 1024GB,"Razer Blade 13 is a laptops designed for content creators. It features Wi-Fi 6, USB-C charging, Thunderbolt 4 and 1024GB. With a rating of 4.7/5, it balances performance and value.",True,14773,2021-11-14,213,0.0,4.7,94,https://via.placeholder.com/600x400?text=Razer+Blade+13,"{'CPU': 'i5', 'RAM': '64GB', 'Storage': '1024GB', 'GPU': 'RTX 4080', 'Screen': '13.3""'}"
b82d6f3b-518c-45e1-833f-608f42f1185a,Gigabyte AORUS GPU,380.25,['PC Parts'],"['Gigabyte AORUS GPU', 'GPU', 'PC Parts']","['OLED display', 'Fast charging', 'Backlit keyboard']",Gigabyte AORUS GPU —,"Gigabyte AORUS GPU is a pc parts designed for professionals. It features OLED display, Fast charging, Backlit keyboard and ample storage. With a rating of 4.2/5, it balances performance and value.",True,12170,2025-01-23,247,1.0,4.2,22,https://via.placeholder.com/600x400?text=Gigabyte+AORUS+GPU,{'Type': 'GPU'}
bf2b4eaa-ff26-496b-94e5-3f143191887d,Dell UltraSharp 15,602.32,['Monitors'],"['Dell UltraSharp 15', '144Hz', 'Monitors', '3440x1440']","['Thunderbolt 4', 'HDR10', 'Low-latency mode', 'OLED display']",Dell UltraSharp 15 —,"Dell UltraSharp 15 is a monitors designed for travelers. It features Thunderbolt 4, HDR10, Low-latency mode and ample storage. With a rating of 4.2/5, it balances performance and value.",True,23389,2024-05-25,295,16.0,4.2,175,https://via.placeholder.com/600x400?text=Dell+UltraSharp+15,"{'Size': '24', 'Resolution': '3440x1440', 'RefreshRate': '144Hz'}"
c610a6c9-511a-4e3c-8c13-bd540ec64ea8,Sony Alpha A6,4430.89,['Cameras'],"['Body', 'only', 'Full-frame', 'Sony Alpha A6', 'Cameras']","['OLED display', 'USB-C charging', 'Optical zoom', 'Noise cancelling']",Sony Alpha A6 —,"Sony Alpha A6 is a cameras designed for travelers. It features OLED display, USB-C charging, Optical zoom and 45. With a rating of 4.8/5, it balances performance and value.",True,4614,2024-11-14,245,1.0,4.8,59,https://via.placeholder.com/600x400?text=Sony+Alpha+A6,"{'Sensor': 'Full-frame', 'MP': 45, 'Lens': 'Body only'}"
3293f611-03f3-48a1-a750-417a7a4246a7,NVIDIA GeForce RTX 8,2535.89,['PC Parts'],"['NVIDIA GeForce RTX 8', 'GPU', 'PC Parts']","['Wi-Fi 6', 'Adaptive sync', 'Fast charging', 'Low-latency mode', 'Backlit keyboard', 'Thunderbolt 4', 'High refresh rate']",NVIDIA GeForce RTX 8 —,"NVIDIA GeForce RTX 8 is a pc parts designed for travelers. It features Wi-Fi 6, Adaptive sync, Fast charging and ample storage. With a rating of 3.4/5, it balances performance and value.",True,3232,2022-07-05,65,0.0,3.4,118,https://via.placeholder.com/600x400?text=NVIDIA+GeForce+RTX+8,{'Type': 'GPU'}
3988cd6b-a5e9-4359-8a24-4972cee97505,Bose QuietComfort 6,468.28,['Audio'],"['Wireless', 'Bose QuietComfort 6', 'Audio', 'Yes']","['Noise cancelling', 'Optical zoom', 'Low-latency mode', 'Wi-Fi 6']",Bose QuietComfort 6 —,"Bose QuietComfort 6 is a audio designed for content creators. It features Noise cancelling, Optical zoom, Low-latency mode and ample storage. With a rating of 4.1/5, it balances performance and value.",False,46382,2024-01-06,957,28.0,4.1,0,https://via.placeholder.com/600x400?text=Bose+QuietComfort+6,"{'Type': 'Wireless', 'NoiseCancelling': 'Yes'}"
fe2c4d04-e2d4-467d-b58c-28d310cb56ed,NVIDIA GeForce RTX 4,407.25,['PC Parts'],"['PSU', '650W', 'NVIDIA GeForce RTX 4', 'PC Parts']","['OLED display', 'Low-latency mode', 'Backlit keyboard', 'High refresh rate', 'Wi-Fi 6']",NVIDIA GeForce RTX 4 —,"NVIDIA GeForce RTX 4 is a pc parts designed for professionals. It features OLED display, Low-latency mode, Backlit keyboard and ample storage. With a rating of 3.3/5, it balances performance and value.",False,15372,2022-09-06,413,0.0,3.3,0,https://via.placeholder.com/600x400?text=NVIDIA+GeForce+RTX+4,"{'Type': 'PSU', 'Watt': '650W'}"
156b0ab2-7b90-4ce7-8087-da78eade02b2,MSI MEG SSD,1639.37,['PC Parts'],"['MSI MEG SSD', 'GPU', 'PC Parts']","['Backlit keyboard', 'Adaptive sync', 'OLED display', 'Noise cancelling', 'HDR10', 'Wi-Fi 6', 'USB-C charging']",MSI MEG SSD —,"MSI MEG SSD is a pc parts designed for gamers. It features Backlit keyboard, Adaptive sync, OLED display and ample storage. With a rating of 4.2/5, it balances performance and value.",False,15527,2025-01-26,133,18.0,4.2,0,https://via.placeholder.com/600x400?text=MSI+MEG+SSD,{'Type': 'GPU'}
9716045d-bb03-4053-a67e-20928ab4df0c,Acer Predator Helios 8,3972.45,['Laptops'],"['Laptops', 'Acer Predator Helios 8', '1650', '16""', 'GTX', '16GB', '2048GB']","['Optical zoom', 'High refresh rate', 'Wi-Fi 6', 'Backlit keyboard', 'Fast charging']",Acer Predator Helios 8 — i5 16GB 2048GB,"Acer Predator Helios 8 is a laptops designed for content creators. It features Optical zoom, High refresh rate, Wi-Fi 6 and 2048GB. With a rating of 4.5/5, it balances performance and value.",True,8820,2022-08-12,164,12.0,4.5,167,https://via.placeholder.com/600x400?text=Acer+Predator+Helios+8,"{'CPU': 'i5', 'RAM': '16GB', 'Storage': '2048GB', 'GPU': 'GTX 1650', 'Screen': '16""'}"
e7c371ad-ea93-4dda-8f09-47bbfa15cc9b,SteelSeries Rival 5,86.98,['Peripherals'],"['Mouse', 'SteelSeries Rival 5', 'Wired', 'Peripherals']","['Backlit keyboard', 'High refresh rate', 'Fast charging', 'HDR10', 'Optical zoom', 'Wi-Fi 6']",SteelSeries Rival 5 —,"SteelSeries Rival 5 is a peripherals designed for professionals. It features Backlit keyboard, High refresh rate, Fast charging and ample storage. With a rating of 3.9/5, it balances performance and value.",True,27507,2023-04-11,274,5.0,3.9,83,https://via.placeholder.com/600x400?text=SteelSeries+Rival+5,"{'Type': 'Mouse', 'Connection': 'Wired'}"
